This file was created by CMPT_IND_RETS using the 202006 CRSP database.
200311   3277.95   1368.74   2121.80   3895.14   2162.34   6199.31   2395.34   2657.50   3071.67   2511.70
200312   3410.36   1407.19   2179.03   3927.58   2218.39   6268.86   2434.63   2701.41   3086.32   2558.02
200401   3556.14   1593.18   2327.91   4520.49   2280.15   6723.23   2395.91   2860.75   3257.24   2689.88
200402   3574.27   1588.70   2315.09   4602.88   2400.36   6796.20   2411.17   2962.36   3310.86   2767.78
200403   3723.92   1598.72   2372.61   4798.03   2357.80   6799.86   2561.78   2989.93   3364.29   2826.48
200404   3730.98   1578.91   2373.07   4787.74   2306.05   6629.81   2604.85   2884.88   3395.10   2774.73
200405   3785.25   1630.54   2374.14   4958.60   2198.84   6632.13   2560.30   2998.71   3267.72   2689.57
200406   3731.10   1598.55   2414.68   4974.61   2321.57   6493.07   2569.46   3002.55   3296.06   2761.60
200407   3732.23   1790.80   2511.64   4983.08   2411.84   6169.50   2514.16   2845.58   3478.39   2618.12
200408   3528.07   1704.17   2416.58   5143.72   2219.81   6140.49   2445.75   2687.56   3506.19   2563.32
200409   3582.40   1660.52   2455.12   5084.14   2121.76   6212.93   2420.02   2726.63   3619.48   2622.70
200410   3519.78   1715.35   2510.22   5533.46   2206.21   6059.68   2501.54   2690.08   3662.05   2660.97
200411   3618.42   1683.57   2486.24   5566.56   2334.73   6336.59   2600.64   2628.07   3808.07   2697.08
200412   3821.98   1816.08   2670.38   5911.97   2448.58   6425.79   2696.89   2650.78   4015.11   2834.94
200501   3990.72   1899.28   2772.89   5786.40   2525.76   6691.65   2792.12   2811.25   4101.34   2993.89
200502   4021.27   1786.93   2729.61   5960.40   2382.13   6457.37   2766.94   2696.79   4167.00   2943.17
200503   4058.19   1811.31   2867.34   7121.40   2379.90   6203.39   2783.20   2761.09   4245.85   2954.58
200504   4043.66   1689.80   2830.43   6923.91   2334.81   6244.81   2798.45   2752.67   4259.08   2888.56
200505   4018.64   1515.68   2708.02   6548.36   2246.96   6152.56   2664.36   2872.66   4339.49   2857.90
200506   4137.26   1641.72   2783.18   6704.79   2446.18   6293.46   2838.44   2918.11   4398.17   2959.00
200507   3985.17   1678.57   2648.46   6546.01   2400.40   5699.67   2788.47   2717.57   4535.50   3020.09
200508   4134.90   1814.82   2811.70   6863.18   2556.62   5650.08   2943.89   2836.27   4661.92   3105.82
200509   4134.54   1760.39   2781.76   7234.35   2555.83   5584.48   2800.38   2839.91   4698.05   3061.96
200510   4222.65   1689.54   2715.38   7790.67   2596.78   5535.89   2763.27   2808.47   4893.81   3100.91
200511   4161.89   1616.06   2646.61   7007.35   2574.24   5369.65   2818.89   2739.38   4592.34   3145.96
200512   4234.51   1664.46   2772.68   7163.22   2750.36   5537.36   2956.73   2789.80   4564.01   3308.84
200601   4251.13   1664.86   2815.18   7233.07   2729.93   5430.48   2942.11   2871.33   4607.38   3309.79
200602   4256.69   1764.42   2960.97   8150.65   2853.92   5714.54   3043.07   2951.94   4741.10   3365.70
200603   4320.67   1772.61   2988.98   7453.73   2831.50   5949.14   3106.19   2983.50   4732.80   3410.35
200604   4353.51   1820.47   3091.20   7573.08   2936.42   6056.45   3185.36   2922.70   4510.83   3478.55
200605   4438.75   1827.60   3205.76   7976.52   2925.81   5952.54   3146.65   2882.11   4626.60   3565.33
200606   4511.05   1832.90   3099.37   7679.02   2739.32   5930.32   3087.95   2820.88   4678.41   3455.17
200607   4143.35   1680.89   3090.18   6972.87   2611.64   6378.16   3019.98   2587.74   4819.37   3261.85
200608   4302.67   1626.44   2975.68   7239.55   2523.32   6549.67   2901.37   2700.64   5051.87   3236.37
200609   4431.75   1671.92   3048.30   6959.82   2711.12   6748.25   2987.85   2759.03   5147.82   3294.21
200610   4418.54   1757.75   3122.25   6750.86   2836.83   7032.36   3168.94   2809.84   5026.15   3401.20
200611   4550.80   1882.64   3267.63   7085.81   2966.09   7514.12   3288.55   2849.91   5289.02   3505.27
200612   4649.32   1913.82   3405.33   7715.51   3050.20   7688.52   3240.60   2861.42   5426.79   3569.47
200701   4763.75   1908.51   3439.51   7581.67   3043.51   7480.10   3291.81   2890.10   5452.95   3710.62
200702   4825.74   1953.00   3553.68   7481.79   3132.53   7672.52   3422.76   2997.76   5500.07   3774.68
200703   4771.07   1940.54   3535.89   7374.37   3078.20   7506.33   3354.50   2916.70   5709.86   3687.92
200704   4868.16   1936.80   3650.71   7813.09   3121.53   7742.10   3383.82   2932.32   5997.89   3704.27
200705   5099.65   2057.44   3826.16   8233.50   3308.00   7882.14   3471.20   3135.95   6152.42   3844.00
200706   5282.33   2123.39   4041.57   8944.56   3460.98   8402.40   3577.92   3155.53   6244.99   3985.51
200707   5077.47   2077.99   3783.82   8324.04   3260.50   8875.78   3355.60   2853.39   6240.03   3542.25
200708   4946.24   1973.64   3785.95   8234.64   3248.69   8638.24   3195.86   2755.66   5982.91   3365.27
200709   5055.59   1934.40   3813.16   8237.21   3339.07   8631.89   3264.89   2805.92   6072.27   3396.93
200710   5222.30   1982.95   4028.02   8876.82   3489.69   8795.57   3266.47   2913.12   6038.76   3492.91
200711   5360.55   2018.07   4077.86   9146.86   3747.58   8615.49   3355.87   2971.26   6495.01   3495.91
200712   5419.55   1856.19   3970.47   8758.38   3502.49   8029.48   3244.21   2971.72   6423.10   3289.00
200801   5338.69   1805.96   4005.75   9421.26   3579.15   8069.00   3159.90   2862.59   6528.08   3160.76
200802   5094.50   1697.33   3730.56   8634.70   3147.14   7512.84   3152.75   2741.69   6068.29   3116.87
200803   5078.40   1593.17   3766.18   9387.52   3048.08   7286.39   3016.05   2724.50   5860.69   2870.51
200804   5139.15   1540.38   3773.73   9175.22   3078.33   7328.13   3099.09   2706.87   5898.52   2832.40
200805   5116.47   1641.80   3980.39  10215.90   3324.49   7665.34   3289.24   2742.94   6266.19   2950.10
200806   5299.56   1666.16   4094.26  10631.49   3525.34   8027.62   3327.45   2792.01   6463.66   2890.17
200807   4966.00   1296.88   3470.70   9942.61   3008.16   7010.72   2942.61   2552.58   6225.34   2358.37
200808   5082.49   1292.71   3476.04   8444.79   3003.97   6818.90   3003.55   2746.55   5766.57   2459.43
200809   5225.94   1322.65   3535.35   8407.44   3114.11   7154.76   3179.28   2806.16   5724.91   2469.27
200810   4979.03   1199.41   3071.18   7356.64   2747.93   6296.64   3030.33   2667.22   5018.23   2310.31
200811   4219.68    814.13   2438.94   6184.18   2261.11   5278.77   2578.17   2369.81   4454.76   1854.57
200812   3947.95    719.04   2249.95   6160.90   2014.30   5225.55   2389.01   2202.56   4521.93   1632.19
200901   3915.71    733.37   2291.10   5964.31   2066.77   5443.75   2521.44   2380.88   4413.55   1638.62
200902   3790.79    660.46   2087.82   5778.29   2016.69   4843.13   2330.12   2348.22   4374.41   1346.39
200903   3499.05    584.82   1824.65   5115.80   1923.54   4535.21   2260.27   1941.18   3796.11   1162.67
200904   3709.62    665.33   1955.40   5334.99   2164.36   4826.41   2493.40   2085.58   3888.03   1321.88
200905   3883.86    967.45   2307.28   5674.28   2444.01   5291.94   2729.36   2095.83   3962.62   1546.06
200906   4164.37    955.08   2435.18   6256.75   2549.00   5516.00   2707.44   2250.57   4124.15   1675.45
200907   3720.23    962.33   2321.01   5703.57   2619.08   5215.43   2639.54   2287.16   4287.64   1668.61
200908   4015.17   1150.55   2592.45   6025.37   2853.22   5461.32   2831.60   2428.91   4466.12   1828.57
200909   4066.49   1185.98   2667.39   6045.76   2915.97   5564.59   2937.51   2496.01   4449.75   1989.61
200910   4216.60   1221.23   2841.28   6392.70   3090.78   5968.70   3020.89   2434.37   4583.57   2061.74
200911   4184.39   1230.89   2779.96   6642.08   3058.20   5801.66   3061.75   2266.50   4450.10   1967.13
200912   4379.76   1345.25   3000.29   6828.92   3217.30   6282.98   3221.32   2471.22   4625.39   2092.44
201001   4475.54   1412.25   3078.90   6787.48   3422.84   6735.01   3306.00   2554.67   4882.13   2128.69
201002   4391.77   1399.45   2992.33   6466.10   3175.73   6362.48   3252.54   2568.47   4654.39   2078.91
201003   4540.57   1499.22   3140.78   6692.25   3334.74   6541.57   3407.71   2600.61   4608.51   2156.34
201004   4784.75   1637.00   3346.16   6901.44   3603.77   7050.55   3612.51   2690.13   4736.94   2357.39
201005   4762.83   1754.32   3464.02   7190.80   3688.92   7346.79   3723.79   2633.87   4864.00   2420.51
201006   4487.64   1599.54   3174.96   6287.26   3399.88   6973.85   3527.73   2418.58   4532.99   2217.34
201007   4227.92   1535.99   2893.09   5513.57   3104.89   6177.73   3103.90   2400.56   4572.03   2261.43
201008   4535.65   1766.24   3159.11   5934.31   3358.96   6799.93   3269.82   2462.77   4873.88   2432.85
201009   4499.43   1613.27   2996.74   5802.61   3155.05   6642.48   3131.94   2418.46   4910.66   2251.70
201010   4750.39   1831.67   3295.80   6395.29   3590.43   7229.40   3518.02   2643.99   5075.26   2455.69
201011   4942.44   2006.28   3478.70   6692.55   3852.63   7533.82   3610.96   2716.83   5160.85   2535.53
201012   4961.02   2149.58   3550.61   7164.12   3860.60   7386.76   3766.68   2656.61   5150.13   2568.10
201101   5149.90   2355.99   3812.29   7831.43   4116.69   7867.34   3891.61   2814.34   5300.48   2833.16
201102   5025.90   2392.86   3923.33   8470.66   4317.80   7827.35   3865.92   2812.17   5442.43   2891.73
201103   5302.66   2435.30   4085.55   9086.91   4419.17   8578.83   3959.19   2908.05   5547.33   2979.29
201104   5493.18   2476.59   4165.04   9311.47   4405.68   8693.22   4018.46   2955.36   5576.10   2978.55
201105   5774.11   2531.10   4301.86   9431.05   4573.13   8943.98   4232.14   3154.70   5789.38   3024.96
201106   5944.27   2437.88   4210.66   9090.34   4525.28   9088.75   4289.83   3264.70   5896.86   2969.04
201107   5848.05   2689.38   4030.06   8898.75   4243.96   8329.81   4054.39   3026.76   6017.03   3272.21
201108   5852.70   2449.23   3843.17   8920.67   4255.08   7869.05   4024.39   2922.37   5983.99   3152.06
201109   5824.16   2152.52   3605.06   8032.48   3961.62   7490.45   3898.05   2835.29   6021.75   2919.51
201110   5544.92   1847.46   3212.32   7027.49   3797.38   7034.90   3746.47   2728.62   5908.01   2630.01
201111   5933.54   2299.43   3678.98   8225.29   4287.20   7534.55   4133.33   2883.74   6323.65   3000.31
201112   6103.83   2112.42   3740.88   8451.84   4206.12   7592.11   4183.69   2923.65   6392.26   2965.57
201201   6195.58   2083.71   3722.46   8449.43   4183.28   7891.91   4232.17   3015.39   6628.68   3009.96
201202   6219.53   2362.80   3968.51   8601.86   4557.98   8032.82   4426.29   3137.74   6443.98   3224.17
201203   6455.93   2501.59   4130.19   9185.51   4885.33   8428.88   4573.70   3182.14   6489.02   3354.67
201204   6718.40   2523.65   4159.68   8881.17   5132.90   8630.75   4712.41   3328.90   6581.01   3526.04
201205   6769.44   2330.24   4143.07   8782.13   5026.91   8724.44   4769.12   3353.28   6535.13   3487.58
201206   6699.21   2136.70   3819.36   7847.14   4629.30   8626.23   4648.59   3259.79   6502.72   3251.59
201207   6574.48   1999.56   3699.80   7719.03   4668.09   8693.55   4483.49   3275.72   6717.01   3306.46
201208   6660.18   2025.90   3733.41   8056.03   4686.58   9007.69   4562.86   3360.05   6961.20   3275.59
201209   6747.21   2104.00   3865.53   8217.12   4898.17   9099.24   4699.00   3412.42   6686.25   3390.47
201210   6806.23   2200.92   3939.96   8669.42   5000.51   9525.16   4839.68   3572.61   6814.14   3540.91
201211   6685.44   2326.94   3921.90   8554.99   4723.75   9444.44   4801.21   3506.93   6878.83   3573.80
201212   6889.35   2421.70   4058.29   8440.32   4837.90   9536.62   4860.34   3579.67   6635.35   3578.75
201301   6737.28   2592.43   4165.12   8542.77   4849.06   9710.00   4824.56   3568.31   6623.85   3695.35
201302   7191.71   2679.69   4415.28   9196.60   4981.98  10245.61   5133.10   3858.23   6948.10   3964.54
201303   7410.56   2703.93   4471.94   9187.51   5034.34  10466.47   5169.39   3938.28   7063.31   4045.96
201304   7750.08   2840.91   4595.98   9487.70   5225.52  11058.30   5451.96   4198.57   7440.90   4226.06
201305   8142.98   2941.82   4640.95   9437.36   5275.13  11592.83   5628.37   4297.09   7809.22   4281.08
201306   7949.56   3224.15   4787.60   9712.89   5525.04  11339.14   5775.82   4394.65   7299.07   4557.86
201307   7651.07   2972.14   4623.65   8999.92   5136.93  10839.70   5399.96   4125.60   7887.47   4354.85
201308   7966.91   3269.28   4908.61   9503.52   5480.11  11315.92   5715.15   4460.42   8239.29   4595.48
201309   7667.54   3259.92   4816.30   9341.52   5493.92  11051.72   5461.53   4292.44   7836.96   4435.83
201310   7825.29   3491.07   5096.82   9572.46   5698.44  11485.44   5732.18   4494.11   7892.49   4605.13
201311   8289.64   3541.59   5329.52  10084.99   5981.36  12084.28   6137.67   4671.31   8140.72   4785.88
201312   8381.31   3608.33   5472.99  10185.34   6202.00  12381.58   6369.37   4878.81   7988.44   5010.53
201401   8550.19   3643.44   5633.22  10481.95   6483.91  12811.43   6408.30   4939.15   8104.97   5174.94
201402   8163.07   3505.26   5472.51   9742.27   6443.73  12254.02   6024.38   5020.86   8293.20   4966.28
