This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 4 OP portfolios and 4 INV portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoOP LoINV,ME1 OP1 INV2,ME1 OP1 INV3,ME1 OP1 HiINV,ME1 OP2 LoINV,ME1 OP2 INV2,ME1 OP2 INV3,ME1 OP2 HiINV,ME1 OP3 LoINV,ME1 OP3 INV2,ME1 OP3 INV3,ME1 OP3 HiINV,ME1 OP4 LoINV,ME1 OP4 INV2,ME1 OP4 INV3,SMALL HiOP HiINV,BIG LoOP LoINV,ME2 OP1 INV2,ME2 OP1 INV3,ME2 OP1 HiINV,ME2 OP2 LoINV,ME2 OP2 INV2,ME2 OP2 INV3,ME2 OP2 HiINV,ME2 OP3 LoINV,ME2 OP3 INV2,ME2 OP3 INV3,ME2 OP3 HiINV,ME2 OP4 LoINV,ME2 OP4 INV2,ME2 OP4 INV3,BIG HiOP HiINV
201204    ,31.16    ,32.31    ,37.12    ,42.65    ,54.92    ,58.06    ,64.90    ,80.05    ,76.32   ,105.46   ,102.64   ,126.06    ,90.00   ,126.34   ,154.67   ,140.52  ,1947.44  ,4250.06  ,4850.76  ,1720.81  ,5486.02  ,5894.72  ,7377.45  ,8895.56  ,2250.23 ,11876.92 ,12497.77  ,2966.74  ,8332.37  ,4108.03  ,8407.45  ,3910.47
201205    ,30.28    ,31.76    ,34.89    ,40.04    ,53.85    ,56.77    ,63.51    ,76.03    ,76.76   ,105.94   ,103.55   ,123.29    ,89.12   ,127.96   ,156.42   ,137.99  ,1926.86  ,4128.52  ,4890.08  ,1799.09  ,5553.09  ,5854.12  ,7440.26  ,9378.46  ,2217.29 ,12296.98 ,12550.18  ,2831.57  ,8644.98  ,4061.27  ,8588.80  ,3874.11
201206    ,25.73    ,26.23    ,28.48    ,32.75    ,46.56    ,49.73    ,55.48    ,62.16    ,71.09    ,95.44    ,95.54   ,107.51    ,79.96   ,115.24   ,142.94   ,122.10  ,1727.05  ,3651.40  ,4362.65  ,1524.36  ,4886.33  ,5169.77  ,6782.64  ,7874.23  ,1859.55 ,10598.39 ,11212.81  ,2365.54  ,7770.24  ,3693.18  ,7318.34  ,3379.65
201207    ,30.94    ,28.02    ,33.60    ,30.85    ,52.02    ,50.61    ,57.97    ,73.10    ,72.98   ,101.92   ,121.77   ,120.27    ,83.73   ,133.72   ,142.91   ,154.02  ,3090.09  ,2602.24  ,4955.66  ,3723.41  ,3234.94  ,7241.21  ,8774.16  ,3799.90  ,2690.63 ,15395.26  ,9833.23  ,4967.69  ,4650.60  ,2979.60 ,11376.04  ,4285.02
201208    ,30.82    ,27.77    ,32.89    ,30.50    ,52.10    ,49.68    ,59.16    ,72.30    ,73.17   ,102.60   ,124.90   ,121.86    ,85.74   ,138.07   ,145.56   ,155.19  ,3235.85  ,2648.69  ,5199.71  ,3887.18  ,3469.70  ,7569.68  ,9224.96  ,4226.28  ,2819.19 ,16498.22 ,10334.77  ,5157.79  ,5054.49  ,3181.64 ,11809.54  ,4191.26
201209    ,34.04    ,27.70    ,33.16    ,30.15    ,51.51    ,48.32    ,58.69    ,70.96    ,74.04   ,103.46   ,128.31   ,125.33    ,87.12   ,140.12   ,149.12   ,155.86  ,3244.13  ,2676.62  ,5321.12  ,3892.17  ,3475.01  ,7620.27  ,9149.42  ,4241.36  ,2810.31 ,16304.23 ,10564.79  ,5215.02  ,4950.12  ,3289.23 ,12415.43  ,4262.72
201210    ,35.37    ,29.97    ,37.69    ,31.74    ,53.28    ,49.72    ,62.04    ,74.38    ,77.56   ,107.79   ,138.44   ,131.15    ,90.14   ,147.12   ,157.04   ,164.63  ,3487.08  ,2715.33  ,5653.72  ,4118.84  ,3593.95  ,7953.52  ,9734.61  ,4537.58  ,2882.78 ,16616.40 ,10662.41  ,5452.65  ,5057.58  ,3378.12 ,12946.44  ,4576.35
201211    ,34.38    ,29.28    ,40.46    ,30.77    ,52.92    ,52.67    ,61.75    ,74.93    ,77.77   ,109.89   ,141.04   ,124.15    ,90.65   ,149.71   ,158.61   ,164.73  ,3560.65  ,2822.70  ,5613.39  ,4126.61  ,3703.78  ,8206.57  ,9617.78  ,4371.85  ,2978.57 ,16921.69 ,10977.96  ,5713.48  ,5222.48  ,3386.52 ,13384.50  ,4607.68
201212    ,33.55    ,29.86    ,35.10    ,29.16    ,52.20    ,51.50    ,62.72    ,70.15    ,77.07   ,110.45   ,146.03   ,123.02    ,90.56   ,143.56   ,158.31   ,170.47  ,3770.52  ,2885.43  ,5766.85  ,4320.26  ,3825.61  ,8348.98  ,9693.49  ,4396.16  ,3050.54 ,16969.30 ,10928.42  ,5624.90  ,5389.29  ,3366.72 ,13660.04  ,4752.73
201301    ,34.47    ,32.24    ,38.63    ,28.10    ,52.59    ,53.22    ,65.63    ,71.16    ,79.94   ,118.79   ,154.50   ,127.05    ,92.58   ,152.63   ,163.95   ,178.45  ,3858.34  ,3045.77  ,5862.66  ,4515.71  ,3814.58  ,8500.75  ,9921.60  ,4320.75  ,3093.15 ,17459.92 ,11174.03  ,5897.55  ,5481.46  ,3483.72 ,14218.97  ,4960.18
201302    ,35.79    ,34.54    ,42.27    ,29.07    ,54.94    ,57.00    ,75.99    ,70.86    ,87.32   ,126.36   ,166.57   ,134.94    ,97.17   ,163.56   ,177.99   ,192.17  ,4080.09  ,3228.00  ,6259.84  ,4872.83  ,3855.44  ,8838.82 ,10444.39  ,4467.48  ,3241.17 ,18555.01 ,11847.37  ,6207.86  ,5771.05  ,3686.35 ,14867.80  ,5320.24
201303    ,34.23    ,32.63    ,42.94    ,27.03    ,55.00    ,57.54    ,74.32    ,68.10    ,87.70   ,129.01   ,170.75   ,137.84   ,102.16   ,165.11   ,179.82   ,188.42  ,4079.34  ,3195.93  ,6135.11  ,4799.10  ,3866.85  ,9174.93 ,10357.96  ,4476.73  ,3253.32 ,19058.68 ,12055.70  ,6162.37  ,5759.44  ,3548.32 ,14917.44  ,5271.67
201304    ,33.63    ,29.56    ,45.50    ,26.24    ,52.06    ,56.27    ,75.35    ,63.70    ,88.10   ,126.69   ,167.36   ,133.38   ,103.80   ,164.41   ,180.82   ,186.62  ,4113.56  ,3101.55  ,5968.32  ,4754.59  ,3935.89  ,9138.35 ,10169.35  ,4385.18  ,3375.65 ,19243.91 ,12205.51  ,6285.35  ,5829.57  ,3460.50 ,14198.13  ,5015.49
201305    ,33.15    ,24.50    ,40.51    ,22.88    ,48.93    ,53.26    ,74.21    ,57.13    ,89.83   ,125.41   ,164.93   ,132.26   ,100.14   ,165.54   ,177.89   ,180.81  ,4255.21  ,3116.77  ,6175.55  ,4751.50  ,3952.66  ,9422.17 ,10434.41  ,4228.33  ,3401.48 ,20481.26 ,12500.55  ,6323.31  ,6222.02  ,3423.36 ,14542.54  ,4985.65
201306    ,31.31    ,21.81    ,37.64    ,20.18    ,46.12    ,51.70    ,74.39    ,51.62    ,85.77   ,123.45   ,162.33   ,128.37    ,95.79   ,155.83   ,176.63   ,171.58  ,4048.96  ,2979.37  ,5883.02  ,4608.02  ,3791.53  ,8684.52  ,9906.03  ,3885.11  ,3181.28 ,17703.42 ,11557.31  ,6182.90  ,5570.36  ,3334.20 ,13691.49  ,4962.35
201307    ,25.63    ,32.79    ,33.72    ,29.83    ,39.21    ,40.34    ,62.85    ,53.28    ,78.45   ,112.14   ,149.63   ,153.38    ,85.47   ,133.60   ,181.02   ,176.67  ,3244.29  ,3728.68 ,10252.40  ,3020.10  ,3898.37  ,6783.92 ,11880.59  ,6561.00 ,10421.77 ,16519.04  ,6119.60  ,3699.46  ,6039.75 ,10539.44  ,6339.61  ,7411.86
201308    ,28.44    ,35.32    ,34.73    ,34.69    ,40.05    ,44.40    ,66.33    ,59.41    ,80.07   ,114.34   ,153.86   ,161.47    ,87.28   ,138.68   ,189.61   ,182.96  ,3366.37  ,3584.54 ,10495.85  ,3060.13  ,3948.50  ,6968.61 ,11786.00  ,7167.77 ,10756.93 ,17066.93  ,6309.17  ,3928.29  ,6477.09 ,10782.87  ,6479.15  ,7883.13
201309    ,29.89    ,35.35    ,33.63    ,34.53    ,41.07    ,44.28    ,67.68    ,59.90    ,78.69   ,113.61   ,153.12   ,160.55    ,87.22   ,139.99   ,189.12   ,188.15  ,3433.16  ,3469.17 ,10394.60  ,3019.54  ,3864.10  ,6807.60 ,11292.21  ,6898.65 ,10845.37 ,16559.69  ,6283.61  ,4007.06  ,6527.70 ,10756.22  ,6319.06  ,8277.90
201310    ,31.33    ,39.45    ,37.11    ,36.69    ,43.29    ,47.19    ,71.74    ,62.61    ,84.21   ,125.88   ,160.76   ,173.61    ,92.99   ,149.18   ,201.02   ,200.48  ,3624.98  ,3639.78 ,10876.46  ,3347.63  ,4258.63  ,7238.64 ,11833.72  ,7275.86 ,11893.49 ,17398.66  ,6581.86  ,4416.58  ,6958.33 ,11296.45  ,6605.54  ,8886.80
201311    ,33.26    ,42.06    ,36.66    ,38.88    ,41.62    ,49.47    ,70.92    ,61.98    ,87.81   ,120.22   ,162.70   ,178.84    ,95.17   ,152.91   ,206.40   ,206.78  ,3728.06  ,3705.51 ,11063.70  ,3194.27  ,4456.81  ,7350.69 ,12298.12  ,7510.43 ,12414.81 ,18352.20  ,6757.94  ,4707.48  ,7557.00 ,11719.28  ,6973.18  ,9447.30
201312    ,31.50    ,43.07    ,35.40    ,37.01    ,41.26    ,48.37    ,68.90    ,57.21    ,91.38   ,119.47   ,163.73   ,175.21    ,95.65   ,148.68   ,197.99   ,197.50  ,3593.80  ,3600.45 ,10985.97  ,3208.91  ,4382.82  ,7276.14 ,12029.10  ,7266.13 ,11677.41 ,17782.73  ,6592.46  ,4725.46  ,7672.31 ,10954.05  ,6633.75  ,9303.19
201401    ,32.05    ,44.96    ,35.41    ,37.62    ,44.16    ,47.77    ,60.49    ,57.71   ,100.36   ,119.36   ,163.84   ,183.27   ,101.00   ,146.77   ,196.69   ,198.20  ,3602.53  ,3625.18 ,10936.40  ,3124.78  ,4316.69  ,7183.10 ,11913.35  ,7222.76 ,11429.08 ,17246.19  ,6302.84  ,4812.50  ,8095.88 ,11047.47  ,6652.10  ,9527.05
201402    ,34.54    ,44.07    ,33.81    ,35.56    ,42.46    ,51.04    ,62.07    ,56.57    ,97.15   ,117.71   ,160.83   ,179.27   ,103.44   ,142.72   ,192.27   ,197.49  ,3471.93  ,3362.30 ,10190.23  ,2984.70  ,4116.92  ,6758.37 ,11569.70  ,6932.57 ,10835.10 ,16152.22  ,6023.03  ,4566.63  ,7772.56 ,10636.31  ,6403.42  ,9172.81
201403    ,37.93    ,50.64    ,33.52    ,36.63    ,43.40    ,51.72    ,64.92    ,57.97    ,99.18   ,121.61   ,165.00   ,184.48   ,100.67   ,151.59   ,199.47   ,207.13  ,3596.59  ,3521.33 ,10717.79  ,3113.57  ,4326.97  ,7306.11 ,12183.50  ,7432.42 ,11686.08 ,16756.47  ,6249.94  ,4762.72  ,8289.50 ,10974.72  ,6739.67  ,9824.27
201404    ,37.61    ,61.97    ,33.08    ,37.11    ,42.15    ,49.82    ,62.11    ,57.86    ,90.07   ,121.47   ,165.29   ,185.98    ,98.08   ,157.28   ,203.91   ,209.46  ,3634.34  ,3570.37 ,10717.77  ,3124.83  ,4523.14  ,7477.76 ,12548.48  ,7185.96 ,12290.74 ,17292.73  ,6429.16  ,4739.18  ,7982.04 ,11479.75  ,6739.17  ,9463.57
201405    ,35.34    ,60.04    ,32.77    ,34.94    ,39.41    ,47.13    ,58.41    ,54.40    ,87.00   ,122.46   ,165.65   ,179.50    ,94.67   ,152.16   ,205.50   ,205.16  ,3642.53  ,3681.98 ,11126.41  ,3212.31  ,4563.03  ,7632.20 ,12771.32  ,7360.07 ,12436.23 ,17905.82  ,6406.00  ,4547.14  ,7844.37 ,11834.83  ,6761.27  ,9487.23
201406    ,37.01    ,62.53    ,34.12    ,34.41    ,40.25    ,48.18    ,58.56    ,52.80    ,90.56   ,123.70   ,164.84   ,180.90    ,91.61   ,151.71   ,209.89   ,204.40  ,3680.97  ,3842.13 ,11290.61  ,3210.21  ,4600.87  ,7624.76 ,12995.58  ,7567.65 ,12145.33 ,18174.20  ,6483.34  ,4551.56  ,7913.28 ,12129.18  ,6849.26  ,9427.38
201407    ,37.13    ,46.94    ,32.57    ,43.97    ,46.32    ,46.42    ,68.34    ,92.32    ,83.92   ,103.78   ,153.77   ,179.83    ,74.44   ,164.46   ,194.64   ,214.65  ,2978.72  ,7922.88  ,6111.13  ,2718.07  ,9794.68  ,9343.85 ,12029.58  ,3913.69  ,8873.86 ,16608.16  ,8611.72  ,2125.14  ,8970.11  ,7842.57 ,14505.57  ,3779.00
201408    ,38.69    ,53.45    ,33.11    ,44.65    ,49.28    ,49.66    ,71.30    ,94.30    ,85.35   ,106.95   ,158.92   ,187.81    ,75.70   ,171.69   ,200.30   ,220.95  ,3118.30  ,8491.66  ,6398.40  ,2765.24  ,9760.20  ,9486.10 ,12749.27  ,4009.10  ,9180.87 ,17052.92  ,8756.23  ,2169.48  ,9182.47  ,8228.15 ,14996.05  ,4058.73
201409    ,39.38    ,56.06    ,35.12    ,45.12    ,49.80    ,52.45    ,73.19    ,96.09    ,85.56   ,108.11   ,161.77   ,193.35    ,74.80   ,172.57   ,202.25   ,218.89  ,3166.44  ,8242.17  ,6626.42  ,2685.51  ,9760.81  ,9391.77 ,12674.58  ,4040.25  ,9373.38 ,16960.04  ,8642.03  ,2192.15  ,9384.18  ,8050.44 ,14385.89  ,3865.46
201410    ,36.99    ,51.57    ,34.24    ,39.61    ,46.65    ,49.50    ,65.00    ,86.26    ,88.13   ,102.00   ,156.04   ,181.42    ,69.75   ,164.56   ,189.81   ,198.59  ,2848.43  ,7683.58  ,6177.35  ,2458.09  ,9259.08  ,8779.35 ,12054.15  ,3865.29  ,8658.46 ,15016.68  ,7808.71  ,2091.97  ,8589.67  ,7127.95 ,12347.17  ,3424.21
201411    ,35.28    ,53.03    ,32.47    ,38.43    ,45.49    ,49.19    ,63.00    ,79.81    ,85.64   ,103.15   ,157.97   ,178.81    ,67.57   ,169.84   ,187.24   ,195.17  ,2867.47  ,7992.56  ,6355.17  ,2426.67  ,9444.46  ,9153.14 ,12916.61  ,3949.95  ,8717.85 ,16429.48  ,8255.35  ,2037.30  ,9001.53  ,7520.85 ,13126.92  ,3586.42
201412    ,34.09    ,52.11    ,27.45    ,37.49    ,44.42    ,46.51    ,59.59    ,77.02    ,84.17   ,104.04   ,160.13   ,174.39    ,65.47   ,163.06   ,180.74   ,188.50  ,2763.80  ,7893.58  ,6343.35  ,2443.47  ,9425.86  ,8823.53 ,13109.46  ,3880.33  ,8455.36 ,15353.96  ,8064.16  ,1876.41  ,8856.18  ,7113.74 ,12092.80  ,3429.09
201501    ,32.74    ,49.89    ,25.00    ,35.13    ,41.18    ,42.88    ,54.13    ,72.00    ,77.66    ,99.28   ,154.31   ,162.15    ,61.76   ,152.91   ,174.87   ,180.96  ,2644.89  ,7462.31  ,6220.59  ,2384.59  ,9052.74  ,8559.74 ,13028.72  ,3831.69  ,8359.85 ,15083.83  ,7837.22  ,1827.69  ,8860.31  ,6811.68 ,10939.31  ,3161.23
201502    ,31.53    ,46.44    ,24.11    ,33.97    ,39.68    ,42.68    ,51.67    ,68.84    ,76.46    ,98.47   ,156.07   ,160.36    ,62.31   ,147.42   ,171.28   ,176.38  ,2626.99  ,8134.28  ,6570.52  ,2449.44  ,9212.78  ,8958.46 ,13137.00  ,3909.02  ,8105.20 ,15062.50  ,7793.27  ,1760.63  ,8774.46  ,6628.66 ,10608.60  ,3137.86
201503    ,31.47    ,48.10    ,24.64    ,35.23    ,39.38    ,43.50    ,51.00    ,75.39    ,77.88    ,99.45   ,157.30   ,162.91    ,64.34   ,149.60   ,175.89   ,184.58  ,2707.61  ,8309.44  ,6452.78  ,2538.38  ,9549.05  ,9145.12 ,13112.75  ,4135.34  ,8482.80 ,15901.32  ,8075.43  ,1806.34  ,8957.83  ,6690.72 ,11403.19  ,3149.01
201504    ,31.33    ,48.18    ,22.19    ,34.71    ,39.92    ,44.77    ,53.32    ,74.19    ,75.93    ,99.15   ,160.29   ,157.57    ,61.91   ,152.33   ,172.72   ,177.37  ,2614.18  ,8376.22  ,6356.46  ,2479.65  ,9421.57  ,9054.49 ,13349.46  ,4423.76  ,8228.79 ,16435.54  ,8058.40  ,1795.26  ,8701.42  ,6607.92 ,10508.28  ,2959.64
201505    ,38.05    ,52.41    ,25.90    ,38.35    ,51.05    ,57.93    ,64.02    ,90.33    ,92.61   ,113.25   ,188.96   ,193.47    ,70.06   ,164.45   ,185.07   ,206.38  ,2776.72  ,8867.51  ,6781.85  ,2588.16  ,9613.60  ,9462.45 ,14289.06  ,5075.15  ,8626.01 ,16602.34  ,8239.03  ,1995.94  ,8862.60  ,7500.32 ,10922.75  ,2957.42
201506    ,41.00    ,59.66    ,33.44    ,40.55    ,56.42    ,65.27    ,67.16   ,106.28   ,103.30   ,117.58   ,202.32   ,212.42    ,72.51   ,163.17   ,187.98   ,215.80  ,2777.05  ,8997.65  ,6602.42  ,2488.68  ,9470.46  ,9249.96 ,14048.39  ,4459.37  ,8497.73 ,15535.39  ,8087.08  ,1995.79  ,8721.32  ,7397.77 ,10524.72  ,2872.96
201507    ,29.96    ,51.44    ,40.90    ,52.08    ,76.47    ,63.04    ,65.41    ,90.45   ,118.07   ,120.10   ,173.10   ,155.42    ,97.83   ,154.38   ,158.30   ,157.83  ,2105.67  ,4372.02  ,6892.22  ,2626.73  ,5085.19  ,7285.59  ,7743.81  ,2856.49  ,4145.77  ,8917.08 ,12543.00  ,4319.49  ,5342.17  ,6477.95  ,7890.10  ,4078.10
201508    ,26.15    ,45.18    ,39.40    ,48.75    ,65.57    ,54.39    ,53.96    ,78.88   ,106.74   ,109.61   ,156.04   ,136.33    ,90.61   ,142.66   ,148.89   ,144.60  ,1881.81  ,4187.45  ,6692.55  ,2536.35  ,4962.01  ,7020.86  ,7428.62  ,2286.73  ,3946.17  ,8658.30 ,12443.52  ,4126.00  ,5648.43  ,6540.53  ,7817.95  ,3719.47
201509    ,23.36    ,40.72    ,33.78    ,42.80    ,55.48    ,45.44    ,45.79    ,68.49    ,93.94    ,97.56   ,136.58   ,117.72    ,74.16   ,127.36   ,136.02   ,125.78  ,1634.98  ,3804.86  ,5941.98  ,2397.31  ,4471.72  ,6559.82  ,6455.13  ,2315.24  ,3565.00  ,7481.17 ,10806.57  ,3616.01  ,4869.67  ,5775.77  ,6837.59  ,3343.60
201510    ,24.47    ,41.36    ,34.72    ,42.91    ,57.21    ,45.49    ,41.43    ,67.10    ,94.94    ,95.81   ,134.91   ,117.72    ,74.57   ,125.14   ,135.22   ,121.65  ,1632.04  ,3701.65  ,5719.86  ,2408.94  ,4260.18  ,6286.52  ,6270.17  ,2435.08  ,3406.84  ,7364.60 ,10259.06  ,3469.88  ,4565.92  ,5551.01  ,6354.05  ,3350.18
201511    ,26.73    ,39.54    ,39.33    ,46.02    ,56.58    ,50.01    ,44.11    ,67.63   ,101.82   ,104.96   ,142.64   ,120.90    ,79.17   ,132.86   ,144.61   ,129.84  ,1817.78  ,3968.35  ,6084.79  ,2504.85  ,4540.95  ,6862.52  ,6735.10  ,2512.62  ,3741.07  ,7713.52 ,10998.46  ,3751.36  ,5088.55  ,5789.09  ,7506.93  ,3660.87
201512    ,25.90    ,40.27    ,38.85    ,43.79    ,56.30    ,48.69    ,42.38    ,67.04    ,98.19   ,111.04   ,142.22   ,119.79    ,83.53   ,130.00   ,145.73   ,126.62  ,1766.19  ,3799.31  ,5806.97  ,2422.19  ,4466.99  ,6553.21  ,6445.67  ,2362.26  ,3598.77  ,7740.86 ,11020.61  ,3605.95  ,4846.87  ,5928.95  ,6816.91  ,3576.57
201601    ,27.67    ,40.39    ,40.01    ,45.29    ,56.28    ,48.96    ,42.80    ,65.62   ,101.15   ,111.42   ,146.41   ,117.99    ,83.47   ,133.60   ,146.39   ,129.15  ,1846.21  ,3796.08  ,5873.90  ,2442.17  ,4645.03  ,6517.76  ,6518.37  ,2536.11  ,3513.80  ,8035.01 ,11352.83  ,3483.42  ,4906.81  ,6121.12  ,6932.96  ,3599.31
201602    ,24.84    ,36.81    ,34.96    ,39.58    ,53.90    ,44.15    ,36.34    ,59.40    ,93.93    ,98.59   ,132.77   ,104.02    ,78.28   ,123.35   ,132.86   ,117.56  ,1692.72  ,3418.17  ,5163.21  ,2348.96  ,4297.12  ,6251.88  ,5796.70  ,1997.16  ,3280.56  ,7224.71 ,10133.44  ,3105.53  ,4614.63  ,5854.12  ,6248.68  ,3310.50
201603    ,26.60    ,38.32    ,29.17    ,40.25    ,48.65    ,45.00    ,37.01    ,60.26    ,96.39    ,97.71   ,134.28   ,102.26    ,76.22   ,125.01   ,132.93   ,117.27  ,1802.31  ,3393.09  ,5235.00  ,2457.77  ,4283.94  ,6689.14  ,5929.67  ,1992.17  ,3465.52  ,6940.56  ,9700.57  ,3190.04  ,4910.57  ,5731.04  ,6406.23  ,3374.72
201604    ,28.95    ,43.95    ,31.73    ,43.79    ,49.33    ,50.05    ,39.04    ,62.68   ,103.07   ,105.95   ,146.65   ,110.35    ,82.37   ,137.18   ,143.46   ,126.59  ,1931.88  ,3671.23  ,5745.10  ,2520.12  ,4795.25  ,7050.98  ,6619.29  ,2289.53  ,3834.26  ,7806.69 ,10817.05  ,3522.06  ,5516.99  ,6303.61  ,7153.65  ,3713.93
201605    ,30.81    ,44.66    ,33.82    ,42.94    ,50.41    ,51.14    ,43.06    ,64.03   ,109.01   ,105.73   ,150.78   ,111.43    ,81.95   ,142.08   ,148.94   ,128.24  ,1967.81  ,3821.09  ,5528.88  ,2522.54  ,4894.76  ,7045.16  ,6653.26  ,2204.75  ,3910.63  ,7819.80 ,11025.44  ,3559.99  ,5488.76  ,6406.25  ,7688.70  ,3702.55
201606    ,30.02    ,35.81    ,33.52    ,42.65    ,49.96    ,49.28    ,41.84    ,62.95   ,106.59   ,103.74   ,145.54   ,109.98    ,85.51   ,139.08   ,146.96   ,127.05  ,1871.56  ,3757.30  ,5390.61  ,2486.73  ,4624.95  ,6937.26  ,6493.26  ,2122.54  ,3793.57  ,7640.94 ,10751.22  ,3500.40  ,5354.44  ,6279.11  ,7276.82  ,3739.59
201607    ,29.87    ,37.52    ,44.50    ,43.87    ,52.25    ,50.93    ,51.34    ,78.59    ,80.12   ,109.71   ,136.40   ,143.71    ,88.72   ,121.74   ,165.63   ,130.87  ,1933.85  ,4846.58  ,3816.20  ,3575.47  ,5284.30 ,10535.64  ,4947.07  ,3086.85  ,5686.74  ,3754.70 ,13660.38  ,4463.55  ,8174.17  ,7084.10  ,3271.12  ,2786.83
201608    ,30.36    ,40.76    ,47.67    ,45.40    ,54.96    ,54.07    ,51.09    ,79.39    ,81.56   ,110.02   ,135.94   ,140.97    ,86.81   ,128.21   ,171.48   ,134.98  ,2022.29  ,5237.13  ,3894.88  ,3771.27  ,5408.96 ,10905.49  ,5532.50  ,3320.67  ,6151.40  ,4044.55 ,14543.27  ,4768.60  ,8552.75  ,7616.08  ,3539.00  ,3054.73
201609    ,29.86    ,39.10    ,44.05    ,43.28    ,54.78    ,54.78    ,50.93    ,78.89    ,82.91   ,110.37   ,137.43   ,139.42    ,86.82   ,128.77   ,177.13   ,139.26  ,2027.05  ,5249.58  ,3808.61  ,3859.79  ,5204.16 ,10948.16  ,5514.95  ,3371.58  ,6407.45  ,3995.93 ,14305.54  ,4961.47  ,8513.67  ,7047.68  ,3496.25  ,2997.67
201610    ,32.25    ,41.70    ,44.81    ,44.15    ,57.21    ,55.68    ,53.61    ,85.11    ,85.64   ,112.92   ,141.56   ,140.57    ,86.17   ,130.73   ,180.32   ,149.06  ,2077.72  ,5380.06  ,3904.77  ,3932.60  ,5451.13 ,11167.30  ,5655.60  ,3440.16  ,7039.33  ,4160.68 ,14520.18  ,5038.48  ,8805.84  ,7086.97  ,3432.63  ,3044.31
201611    ,32.19    ,41.92    ,43.82    ,42.46    ,57.33    ,56.90    ,55.60    ,83.38    ,85.61   ,115.62   ,140.80   ,139.40    ,86.93   ,131.69   ,175.95   ,149.58  ,2066.22  ,5340.11  ,3849.67  ,3864.33  ,5374.49 ,10977.45  ,5688.72  ,3349.45  ,7508.15  ,3955.92 ,14595.92  ,4941.42  ,8704.98  ,6726.88  ,3259.82  ,2963.61
201612    ,31.08    ,39.95    ,42.87    ,37.50    ,57.10    ,55.85    ,54.78    ,83.85    ,86.47   ,116.39   ,138.33   ,136.21    ,83.80   ,128.71   ,171.76   ,147.41  ,2061.37  ,5307.90  ,3783.31  ,3860.80  ,5529.75 ,10761.31  ,5293.13  ,3250.68  ,7546.12  ,3876.57 ,14856.10  ,4965.10  ,8827.87  ,6633.55  ,3120.91  ,3038.48
201701    ,30.67    ,37.60    ,42.12    ,35.84    ,55.68    ,57.03    ,53.50    ,80.54    ,84.91   ,114.85   ,136.81   ,134.00    ,82.96   ,127.29   ,168.31   ,141.46  ,2029.53  ,4999.00  ,3758.59  ,3708.80  ,5418.68 ,10523.40  ,5177.10  ,3043.91  ,7561.57  ,3881.76 ,14794.54  ,4983.28  ,8236.96  ,6571.00  ,3097.55  ,2909.44
201702    ,31.95    ,39.96    ,45.45    ,37.32    ,61.38    ,60.79    ,57.17    ,82.10    ,89.20   ,118.22   ,141.73   ,133.46    ,88.13   ,133.48   ,176.53   ,147.47  ,2175.01  ,5324.99  ,4008.26  ,3903.92  ,5761.33 ,11416.13  ,5589.39  ,3232.93  ,8320.40  ,4012.26 ,15600.73  ,5092.03  ,8548.50  ,6928.83  ,3242.83  ,3068.68
201703    ,31.69    ,40.13    ,47.12    ,36.34    ,61.70    ,61.64    ,56.16    ,81.32    ,91.33   ,123.22   ,145.11   ,134.16    ,93.78   ,135.28   ,179.43   ,144.20  ,2239.01  ,5461.66  ,4156.09  ,3968.28  ,5797.26 ,11592.31  ,5866.00  ,3340.84  ,8153.81  ,4138.06 ,16026.29  ,5360.43  ,8641.77  ,6929.91  ,3344.99  ,3103.75
201704    ,30.35    ,40.37    ,46.35    ,35.70    ,60.11    ,62.49    ,55.50    ,78.65    ,92.92   ,122.63   ,145.62   ,132.34    ,90.74   ,143.66   ,180.49   ,143.20  ,2273.46  ,5699.83  ,4346.37  ,4026.00  ,5915.76 ,12006.85  ,5953.53  ,3230.39  ,8107.36  ,4258.90 ,16548.50  ,5472.10  ,8941.84  ,6994.13  ,3467.85  ,3264.27
201705    ,28.17    ,38.61    ,43.62    ,33.24    ,57.91    ,61.55    ,53.30    ,76.50    ,90.58   ,121.48   ,150.02   ,128.39    ,87.92   ,143.70   ,178.07   ,143.21  ,2259.12  ,5896.50  ,4393.19  ,4074.50  ,5982.05 ,12191.89  ,6027.52  ,3322.34  ,7960.45  ,4160.48 ,16448.74  ,5669.37  ,8863.60  ,6925.17  ,3406.31  ,3397.63
