This file was created by CMPT_ME_PRIOR_RETS_DAILY using the 201509 CRSP database.  It
contains a momentum factor, constructed from six value-weight portfolios formed
20040510,   0.10
20040511,   1.05
20040512,  -0.16
20040513,   0.05
20040514,  -0.42
20040517,  -0.53
20040518,   0.76
20040519,   0.34
20040520,  -0.62
20040521,   0.35
20040524,   0.18
20040525,   0.81
20040526,   0.30
20040527,   0.53
20040528,  -0.10
20040601,   0.19
20040602,   0.55
20040603,   0.22
20040604,  -0.14
20040607,  -0.36
20040608,   0.02
20040609,   0.57
20040610,   0.02
20040614,   0.33
20040615,  -0.36
20040616,  -0.04
20040617,   0.06
20040618,  -0.32
20040621,   0.07
20040622,  -0.14
20040623,  -0.53
20040624,   0.17
20040625,   0.39
20040628,   0.50
20040629,  -0.16
20040630,  -0.08
20040701,  -0.10
20040702,  -0.13
20040706,  -0.20
20040707,  -0.31
20040708,  -0.06
20040709,   0.23
20040712,  -0.15
20040713,  -0.03
20040714,  -1.18
20040715,  -0.28
20040716,  -1.08
20040719,  -0.29
20040720,   1.19
20040721,  -0.31
20040722,   0.90
20040723,  -0.59
20040726,  -0.73
20040727,   0.99
20040728,  -0.64
20040729,   0.99
20040730,   0.67
20040802,  -0.30
20040803,  -0.81
20040804,   0.05
20040805,  -0.45
20040806,  -0.73
20040809,  -0.18
20040810,   0.59
20040811,  -0.59
20040812,  -0.58
20040813,  -0.24
20040816,   0.50
20040817,   0.59
20040818,   1.02
20040819,  -0.01
20040820,   0.15
20040823,   0.52
20040824,  -0.22
20040825,   0.23
20040826,   0.03
20040827,   0.38
20040830,  -0.38
20040831,  -0.49
20040901,   0.43
20040902,   0.21
20040903,  -0.49
20040907,  -0.06
20040908,   0.33
20040909,   0.80
20040910,  -0.39
20040913,  -0.32
20040914,  -0.12
20040915,   0.54
20040916,  -0.02
20040917,  -0.19
20040920,  -0.15
20040921,  -0.61
20040922,   0.13
20040923,   0.05
20040924,  -0.43
20040927,  -0.01
20040928,  -0.23
20040929,   0.19
20040930,  -0.19
20041001,   0.03
20041004,   0.09
20041005,  -0.28
20041006,  -0.50
20041007,  -0.01
20041008,   0.36
20041011,   0.40
20041012,   0.28
20041013,   0.49
20041014,  -0.51
20041015,  -0.30
20041018,  -0.06
20041019,  -0.23
20041020,   0.11
20041021,  -0.59
20041022,   0.45
20041025,  -0.25
20041026,   0.93
20041027,   0.24
20041028,  -0.01
20041029,   0.29
20041101,  -0.24
20041102,  -0.09
20041103,   0.76
20041104,  -0.38
20041105,   0.32
20041108,  -0.11
20041109,   0.01
20041110,   0.23
20041111,  -0.08
20041112,   0.01
20041115,  -0.39
20041116,   0.45
20041117,  -0.19
20041118,  -0.07
20041119,   0.67
20041122,  -0.08
20041123,   0.10
20041124,  -0.32
20041126,  -0.34
20041129,  -0.14
20041130,  -0.09
20041201,   0.60
20041202,   0.41
20041203,   0.01
20041206,  -0.15
20041207,   0.45
20041208,   0.35
20041209,  -0.03
20041210,  -0.11
20041213,   0.09
20041214,   0.17
20041215,  -0.07
20041216,   0.35
20041217,  -0.08
20041220,   0.06
20041221,   0.28
20041222,   0.25
20041223,   0.14
20041227,   0.02
20041228,  -0.05
20041229,   0.22
20041230,  -0.04
20041231,   0.12
20050103,   0.45
20050104,   0.20
20050105,  -0.12
20050106,  -0.35
20050107,   0.00
20050110,   0.11
20050111,  -0.08
20050112,   0.37
20050113,  -0.46
20050114,   0.16
20050118,   0.14
20050119,  -0.44
20050120,  -0.37
20050121,  -0.23
20050124,  -0.59
20050125,   0.17
20050126,   0.71
20050127,  -0.17
20050128,  -0.21
20050131,   0.15
20050201,  -0.24
20050202,  -0.23
20050203,  -0.58
20050204,   0.05
20050207,   0.51
20050208,  -0.40
20050209,  -0.02
20050210,  -0.67
20050211,   0.12
20050214,   0.12
20050215,   0.24
20050216,  -0.56
20050217,   0.22
20050218,  -0.50
20050222,   0.10
20050223,  -0.09
20050224,  -0.67
20050225,  -0.89
20050228,   0.15
20050301,   0.81
20050302,  -0.18
20050303,  -0.34
20050304,  -0.45
20050307,   0.20
20050308,   0.11
20050309,   0.27
20050310,   0.88
20050311,  -0.39
20050314,   0.31
20050315,  -0.14
20050316,   0.15
20050317,  -0.59
20050318,  -0.58
20050321,  -0.08
20050322,  -0.02
20050323,   0.62
20050324,   0.06
20050328,   0.02
20050329,  -0.32
20050330,   0.19
20050331,   0.02
20050401,  -0.07
20050404,  -0.08
20050405,  -0.25
20050406,   0.12
20050407,   0.20
20050408,  -0.21
20050411,  -0.38
20050412,   0.04
20050413,  -0.73
20050414,  -0.51
20050415,  -1.33
20050418,   0.88
20050419,   1.16
20050420,  -0.26
20050421,   0.73
20050422,  -0.44
20050425,   0.37
20050426,  -0.10
20050427,   0.00
20050428,  -0.26
20050429,  -0.11
20050502,   0.54
20050503,  -0.28
20050504,   0.85
20050505,   0.07
20050506,   0.20
20050509,  -0.06
20050510,  -0.33
20050511,  -0.19
20050512,  -0.37
20050513,  -0.23
20050516,  -0.39
20050517,   0.31
20050518,   0.25
20050519,   0.55
20050520,  -0.08
20050523,   0.31
20050524,   0.05
20050525,   0.51
20050526,  -0.32
20050527,   0.28
20050531,  -0.05
20050601,   0.19
20050602,  -0.37
20050603,   0.38
20050606,  -0.09
20050607,   0.17
20050608,  -0.09
20050609,  -0.44
20050610,   0.39
20050613,  -0.13
20050614,  -0.22
20050615,  -0.35
20050616,  -0.25
20050617,  -0.32
20050620,   0.15
20050621,   0.62
20050622,  -0.18
20050623,  -0.20
20050624,   0.00
20050627,  -0.22
20050628,   0.47
20050629,   0.12
20050630,  -0.03
20050701,  -0.36
20050705,  -0.59
20050706,   0.30
20050707,  -0.41
20050708,   0.44
20050711,   0.08
20050712,  -0.09
20050713,   0.33
20050714,   0.60
20050715,  -0.10
20050718,  -0.03
20050719,  -0.19
20050720,  -0.35
20050721,   0.28
20050722,   0.12
20050725,   0.42
20050726,  -0.20
20050727,   0.07
20050728,  -0.16
20050729,  -0.03
20050801,  -0.39
20050802,  -0.20
20050803,   0.12
20050804,   0.24
20050805,  -0.05
20050808,  -0.15
20050809,   0.22
20050810,  -0.34
20050811,  -0.13
20050812,  -0.24
20050815,   0.32
20050816,   0.41
20050817,   0.59
20050818,   0.07
20050819,  -0.20
20050822,  -0.27
20050823,  -0.09
20050824,  -0.16
20050825,  -0.02
20050826,  -0.07
20050829,   0.12
20050830,  -0.51
20050831,  -0.02
20050901,  -0.90
20050902,   0.59
20050906,   0.24
20050907,   0.11
20050908,  -0.38
20050909,  -0.52
20050912,   0.40
20050913,   0.02
20050914,  -0.20
20050915,  -0.08
20050916,  -0.27
20050919,  -1.13
20050920,  -0.32
20050921,  -0.94
20050922,   0.69
20050923,   0.71
20050926,  -0.46
20050927,  -0.22
20050928,  -0.63
20050929,  -0.14
20050930,   0.52
20051003,  -0.31
20051004,   0.42
20051005,   0.27
20051006,   0.50
20051007,  -0.10
20051010,  -0.17
20051011,  -0.48
20051012,   0.08
20051013,   0.40
20051014,   0.53
20051017,   0.30
20051018,  -0.96
20051019,  -0.14
20051020,  -0.91
20051021,   0.26
20051024,   0.80
20051025,   0.76
20051026,  -0.22
20051027,  -0.54
20051028,   0.52
20051031,   0.25
20051101,  -0.02
20051102,   0.24
20051103,   0.89
20051104,   0.31
20051107,  -0.47
20051108,   0.41
20051109,  -0.31
20051110,  -1.11
20051111,  -0.08
20051114,  -0.15
20051115,   0.68
20051116,   0.00
20051117,  -0.29
20051118,   0.29
20051121,  -0.32
20051122,  -0.12
20051123,   0.18
20051125,   0.03
20051128,   0.60
20051129,   0.24
20051130,  -0.08
20051201,  -0.36
20051202,   0.21
20051205,   0.27
20051206,   0.02
20051207,   0.13
20051208,  -0.18
20051209,   0.17
20051212,  -0.31
20051213,   0.22
20051214,   0.09
20051215,   0.42
20051216,   0.13
20051219,   0.09
20051220,   0.31
20051221,   0.10
20051222,  -0.10
20051223,  -0.04
20051227,  -0.03
20051228,   0.03
20051229,   0.16
20051230,   0.02
20060103,   0.58
20060104,   0.09
20060105,   0.25
20060106,  -0.09
20060109,  -0.27
20060110,   0.32
20060111,  -0.34
20060112,   0.07
20060113,   0.09
20060117,  -0.08
20060118,   0.20
20060119,  -0.98
20060120,  -0.12
20060123,  -0.01
20060124,   0.02
20060125,   0.51
20060126,  -0.25
20060127,  -0.40
20060130,  -0.70
20060131,  -0.12
20060201,   0.76
20060202,   0.50
20060203,  -0.09
20060206,  -0.97
20060207,   1.30
20060208,   0.42
20060209,   0.18
20060210,   0.35
20060213,   0.08
20060214,   0.05
20060215,  -0.42
20060216,   0.33
20060217,   0.06
20060221,   0.67
20060222,  -0.58
20060223,   0.15
20060224,   0.11
20060227,  -0.37
20060228,   0.00
20060301,   0.18
20060302,   0.44
20060303,  -0.17
20060306,  -0.56
20060307,  -0.15
20060308,  -0.12
20060309,  -0.14
20060310,  -0.28
20060313,  -0.01
20060314,   0.34
20060315,  -0.11
20060316,  -0.22
20060317,  -0.19
20060320,   0.13
20060321,   0.28
20060322,   0.14
20060323,   0.19
20060324,   0.31
20060327,  -0.32
20060328,  -0.11
20060329,  -0.06
20060330,   0.02
20060331,   0.11
20060403,   0.19
20060404,  -0.23
20060405,  -0.58
20060406,  -0.41
20060407,   0.30
20060410,  -0.01
20060411,   0.13
20060412,   0.02
20060413,  -0.01
20060417,  -0.78
20060418,  -0.31
20060419,  -0.65
20060420,   0.58
20060421,  -0.85
20060424,   0.29
20060425,   0.28
20060426,   0.50
20060427,   0.58
20060428,   0.03
20060501,  -0.12
20060502,  -0.91
20060503,  -0.10
20060504,  -0.18
20060505,   0.21
20060508,   0.02
20060509,  -0.28
20060510,  -0.18
20060511,  -0.31
20060512,   0.83
20060515,   0.23
20060516,  -0.18
20060517,  -0.19
20060518,  -0.26
20060519,   0.43
20060522,  -0.69
20060523,   0.23
20060524,  -0.27
20060525,   1.00
20060526,   0.37
20060530,  -0.39
20060531,   0.45
20060601,   0.71
20060602,   0.37
20060605,  -1.08
20060606,  -0.60
20060607,  -1.24
20060608,  -0.46
20060609,   0.06
20060612,  -1.89
20060613,  -0.90
20060614,   1.25
20060615,   2.47
20060616,  -0.21
20060619,  -0.54
20060620,  -0.18
20060621,   0.88
20060622,   0.13
20060623,   0.14
20060626,   0.12
20060627,  -0.72
20060628,  -0.09
20060629,   0.99
20060630,   0.52
20060703,   0.12
20060705,  -0.09
20060706,  -0.09
20060707,   0.22
20060710,  -0.07
20060711,   0.06
20060712,  -0.22
20060713,   0.57
20060714,  -0.35
20060717,   0.63
20060718,  -0.31
20060719,   0.47
20060720,   0.17
20060721,  -0.85
20060724,   0.44
20060725,   0.07
20060726,  -0.80
20060727,  -0.15
20060728,   0.78
20060731,   0.13
20060801,  -0.69
20060802,   0.50
20060803,   0.59
20060804,  -0.19
20060807,  -0.17
20060808,  -0.54
20060809,  -0.01
20060810,   0.14
20060811,  -0.32
20060814,  -0.14
20060815,   0.28
20060816,   0.80
20060817,   0.25
20060818,   0.09
20060821,   0.46
20060822,  -0.14
20060823,  -0.03
20060824,  -0.14
20060825,   0.00
20060828,   0.06
20060829,  -0.27
20060830,  -0.49
20060831,   0.45
20060901,   0.55
20060905,   0.28
20060906,   0.02
20060907,   0.11
20060908,  -0.75
20060911,  -1.18
20060912,  -0.89
20060913,   0.63
20060914,  -0.45
20060915,  -0.05
20060918,   0.96
20060919,  -0.42
20060920,  -1.09
20060921,   0.74
20060922,   0.03
20060925,  -1.04
20060926,   0.60
20060927,   0.99
20060928,  -0.04
20060929,   0.52
20061002,  -0.36
20061003,  -1.58
20061004,   0.04
20061005,   0.73
20061006,   0.20
20061009,  -0.48
20061010,  -0.06
20061011,   0.37
20061012,   0.04
20061013,   0.12
20061016,  -0.06
20061017,   0.43
20061018,   0.44
20061019,  -0.12
20061020,   0.38
20061023,  -0.22
20061024,  -0.30
20061025,  -0.11
20061026,   0.18
20061027,   0.23
20061030,  -0.05
20061031,  -0.01
20061101,   0.46
20061102,   0.10
20061103,  -0.41
20061106,   0.00
20061107,   0.44
20061108,  -0.45
20061109,  -0.97
20061110,   0.58
20061113,   0.10
20061114,   0.62
20061115,  -0.03
20061116,   0.72
20061117,   0.21
20061120,  -0.14
20061121,  -0.30
20061122,  -0.26
20061124,  -0.17
20061127,   0.42
20061128,  -0.03
20061129,  -0.35
20061130,  -0.21
20061201,  -0.01
20061204,   0.41
20061205,   0.18
20061206,   0.16
20061207,   0.16
20061208,   0.06
20061211,   0.22
20061212,   0.31
20061213,   0.01
20061214,   0.13
20061215,   0.10
20061218,   0.32
20061219,  -0.18
20061220,   0.03
20061221,  -0.11
20061222,   0.02
20061226,  -0.26
20061227,   0.06
20061228,   0.13
20061229,   0.17
20070103,  -0.24
20070104,   0.00
20070105,   0.35
20070108,  -0.25
20070109,  -0.18
20070110,  -0.57
20070111,  -0.40
20070112,   0.80
20070116,  -0.68
20070117,   0.66
20070118,  -0.08
20070119,   0.82
20070122,   0.05
20070123,   0.59
20070124,  -0.02
20070125,  -0.09
20070126,   0.17
20070129,  -0.06
20070130,   0.36
20070131,  -0.19
20070201,   0.01
20070202,   0.21
20070205,  -0.23
20070206,   0.16
20070207,   0.28
20070208,  -0.14
20070209,   0.23
20070212,   0.23
20070213,  -0.26
20070214,   0.13
20070215,  -0.07
20070216,  -0.24
20070220,  -0.13
20070221,  -0.23
20070222,  -0.10
20070223,  -0.50
20070226,  -0.06
20070227,   0.64
20070228,   0.25
20070301,  -0.08
20070302,  -0.04
20070305,  -0.27
20070306,   0.75
20070307,  -0.05
20070308,   0.02
20070309,  -0.18
20070312,  -0.18
20070313,  -0.48
20070314,   0.22
20070315,   0.36
20070316,  -0.01
20070319,  -0.09
20070320,   0.03
20070321,   0.57
20070322,  -0.31
20070323,   0.02
20070326,  -0.37
20070327,  -0.09
20070328,  -0.21
20070329,  -0.07
20070330,   0.23
20070402,  -0.74
20070403,   0.09
20070404,  -0.14
20070405,   0.01
20070409,  -0.19
20070410,  -0.18
20070411,   0.07
20070412,  -0.39
20070413,   0.01
20070416,   0.30
20070417,   0.44
20070418,   0.47
20070419,   0.36
20070420,  -0.09
20070423,  -0.25
20070424,   0.18
20070425,  -0.22
20070426,   0.22
20070427,   0.24
20070430,   0.44
20070501,  -0.10
20070502,   0.24
20070503,  -0.19
20070504,   0.20
20070507,  -0.10
20070508,  -0.23
20070509,  -0.07
20070510,   0.21
20070511,  -0.11
20070514,  -0.08
20070515,  -0.20
20070516,   0.18
20070517,  -0.20
20070518,  -0.09
20070521,  -0.18
20070522,   0.55
20070523,   0.11
20070524,   0.07
20070525,  -0.23
20070529,   0.28
20070530,  -0.45
20070531,   0.28
20070601,   0.19
20070604,  -0.26
20070605,  -0.20
20070606,   0.13
20070607,  -0.01
20070608,   0.40
20070611,  -0.02
20070612,  -0.19
20070613,  -0.06
20070614,  -0.30
20070615,  -0.20
20070618,  -0.49
20070619,   0.24
20070620,  -0.01
20070621,  -0.38
20070622,  -0.33
20070625,   0.42
20070626,   0.40
20070627,   0.19
20070628,   0.04
20070629,  -0.26
20070702,   0.00
20070703,   0.08
20070705,  -0.28
20070706,   0.04
20070709,  -0.44
20070710,  -0.39
20070711,  -0.12
20070712,  -0.20
20070713,  -0.20
20070716,  -0.06
20070717,  -0.26
20070718,  -0.18
20070719,  -0.53
20070720,  -0.25
20070723,  -0.64
20070724,  -0.36
20070725,  -0.03
20070726,  -0.18
20070727,   0.22
20070730,   0.11
20070731,  -0.12
20070801,  -0.52
20070802,  -0.36
20070803,  -1.82
20070806,   0.02
20070807,  -0.11
20070808,   0.54
20070809,  -1.21
20070810,   4.62
20070813,   1.86
20070814,  -0.77
20070815,  -1.19
20070816,  -0.64
20070817,   0.85
20070820,   0.97
20070821,   0.53
20070822,   1.39
20070823,   0.68
20070824,   0.49
20070827,   0.28
20070828,  -0.41
20070829,   0.32
20070830,  -0.11
20070831,   0.56
20070904,   0.22
20070905,   0.00
20070906,   0.10
20070907,  -0.07
20070910,  -0.06
20070911,   0.07
20070912,  -0.28
20070913,   0.09
20070914,   0.09
20070917,  -0.28
20070918,   1.45
20070919,   0.32
20070920,  -0.69
20070921,  -0.40
20070924,  -0.53
20070925,  -0.54
20070926,  -0.24
20070927,   0.02
20070928,   0.21
20071001,   0.02
20071002,   0.57
20071003,   0.53
20071004,  -0.28
20071005,   0.21
20071008,   0.00
20071009,  -0.54
20071010,  -0.15
20071011,   0.55
20071012,  -0.71
20071015,   0.18
20071016,  -0.28
20071017,  -0.74
20071018,  -1.13
20071019,   0.16
20071022,   0.41
20071023,  -0.98
20071024,   0.05
20071025,  -0.98
20071026,   0.09
20071029,  -0.11
20071030,   0.07
20071031,  -0.50
20071101,  -1.08
20071102,  -0.93
20071105,  -1.08
20071106,  -0.32
20071107,  -1.45
20071108,   0.43
20071109,   1.05
20071112,   0.86
20071113,   1.79
20071114,  -0.08
20071115,  -0.94
20071116,  -0.42
20071119,  -1.42
20071120,  -1.20
20071121,  -0.03
20071123,   1.03
20071126,  -0.79
20071127,   0.35
20071128,   2.23
20071129,   0.18
20071130,   1.23
20071203,  -0.73
20071204,  -0.45
20071205,   0.79
20071206,   0.61
20071207,   0.56
20071210,  -0.19
20071211,   0.91
20071212,  -0.67
20071213,  -0.49
20071214,  -0.11
20071217,   0.71
20071218,  -0.10
20071219,  -0.07
20071220,  -0.55
20071221,  -0.16
20071224,   0.10
20071226,  -0.53
20071227,   0.57
20071228,  -0.49
20071231,   0.78
20080102,  -0.68
20080103,  -0.96
20080104,  -0.42
20080107,   0.04
20080108,  -1.44
20080109,  -0.10
20080110,   1.65
20080111,  -0.32
20080114,   0.78
20080115,  -1.11
20080116,  -0.15
20080117,  -0.46
20080118,   0.88
20080122,   1.54
20080123,   0.41
20080124,   2.96
20080125,   0.54
20080128,  -0.03
20080129,   0.34
20080130,   0.16
20080131,  -0.30
20080201,   1.02
20080204,   1.83
20080205,  -0.03
20080206,   0.09
20080207,  -0.93
20080208,   1.10
20080211,  -0.05
20080212,   0.58
20080213,   0.36
20080214,   0.80
20080215,   0.18
20080219,  -0.48
20080220,  -0.99
20080221,   0.61
20080222,  -0.06
20080225,  -0.67
20080226,  -0.08
20080227,   0.53
20080228,  -1.04
20080229,  -0.25
20080303,  -1.21
20080304,   0.17
20080305,  -0.72
20080306,  -0.92
20080307,   0.85
20080310,  -1.13
20080311,   1.51
20080312,  -0.18
20080313,  -0.23
20080314,  -0.72
20080317,  -1.08
20080318,   2.29
20080319,   0.64
20080320,   0.10
20080324,   1.68
20080325,   0.65
20080326,   0.40
20080327,   0.58
20080328,  -0.48
20080331,  -0.08
20080401,   0.51
20080402,   0.48
20080403,   0.34
20080404,   0.83
20080407,   0.49
20080408,   0.29
20080409,   0.98
20080410,  -0.19
20080411,   0.53
20080414,  -0.69
20080415,  -0.28
20080416,  -0.66
20080417,   0.57
20080418,  -0.36
20080421,  -1.05
20080422,  -0.35
20080423,   0.25
20080424,   1.94
20080425,  -0.10
20080428,   0.04
20080429,   0.85
20080430,  -0.20
20080501,   1.40
20080502,   0.24
20080505,  -0.35
20080506,  -0.54
20080507,   0.35
20080508,  -0.43
20080509,  -0.12
20080512,  -0.11
20080513,  -0.38
20080514,   0.50
20080515,  -0.34
20080516,   0.29
20080519,  -0.09
20080520,  -0.11
20080521,  -0.23
20080522,   0.64
20080523,  -0.05
20080527,   0.12
20080528,  -0.53
20080529,   1.13
20080530,  -0.59
20080602,  -0.98
20080603,  -0.04
20080604,  -0.02
20080605,   0.05
20080606,  -1.10
20080609,  -1.21
20080610,   0.99
20080611,  -1.42
20080612,   1.01
20080613,   0.20
20080616,   0.30
20080617,  -1.34
20080618,  -1.09
20080619,   0.48
20080620,  -0.25
20080623,  -1.68
20080624,   1.58
20080625,   0.75
20080626,  -1.49
20080627,  -1.18
20080630,  -1.53
20080701,  -0.01
20080702,  -0.29
20080703,  -0.09
20080707,  -0.49
20080708,   3.26
20080709,  -1.34
20080710,  -1.34
20080711,  -1.00
20080714,  -2.00
20080715,  -0.74
20080716,   6.74
20080717,   2.22
20080718,   0.46
20080721,   1.64
20080722,  -0.16
20080723,  -1.31
20080724,   0.53
20080725,   0.65
20080728,   0.80
20080729,  -0.88
20080730,   1.71
20080731,  -0.72
20080801,  -0.59
20080804,  -1.62
20080805,  -1.09
20080806,   1.51
20080807,   1.22
20080808,  -2.23
20080811,  -1.57
20080812,   2.16
20080813,   3.31
20080814,  -1.08
20080815,  -0.86
20080818,   0.34
20080819,   1.83
20080820,   1.50
20080821,   0.26
20080822,   0.17
20080825,   0.26
20080826,   0.71
20080827,   0.30
20080828,   0.26
20080829,   0.25
20080902,  -1.35
20080903,  -0.54
20080904,   0.00
20080905,   0.25
20080908,  -2.93
20080909,  -0.93
20080910,   1.24
20080911,  -0.13
20080912,   1.10
20080915,  -1.60
20080916,  -0.87
20080917,  -1.09
20080918,  -0.51
20080919,   3.89
20080922,   4.58
20080923,   0.01
20080924,   0.56
20080925,   0.19
20080926,  -2.31
20080929,  -3.29
20080930,   4.14
20081001,  -1.91
20081002,  -4.90
20081003,  -0.17
20081006,  -1.99
20081007,  -2.96
20081008,  -0.01
20081009,  -1.47
20081010,   0.31
20081013,  11.22
20081014,   1.84
20081015,  -4.98
20081016,   0.45
20081017,   2.21
20081020,   2.97
20081021,  -0.43
20081022,  -5.01
20081023,  -2.35
20081024,  -1.15
20081027,  -2.47
20081028,   1.25
20081029,   5.18
20081030,   2.16
20081031,   2.90
20081103,   1.46
20081104,   2.51
20081105,   0.84
20081106,  -1.95
20081107,  -0.19
20081110,  -2.37
20081111,  -2.90
20081112,  -3.95
20081113,   0.39
20081114,  -0.67
20081117,  -3.26
20081118,  -2.63
20081119,  -5.79
20081120,  -4.48
20081121,   0.25
20081124,  10.74
20081125,   3.55
20081126,   3.19
20081128,   1.83
20081201,  -2.94
20081202,   4.37
20081203,   2.34
20081204,  -0.58
20081205,   1.72
20081208,   4.44
20081209,   2.56
20081210,   1.69
20081211,   0.35
20081212,  -0.39
20081215,   0.07
20081216,   1.03
20081217,  -0.55
20081218,   1.11
20081219,  -0.91
20081222,   3.57
20081223,   0.69
20081224,  -0.10
20081226,  -0.13
20081229,   0.99
20081230,  -0.23
20081231,   0.24
20090102,   0.18
20090105,  -0.19
20090106,  -2.31
20090107,   2.53
20090108,  -1.14
20090109,   1.02
20090112,   1.22
20090113,   0.64
